episodes,episode_length,returns,average_reward,round_time,episodes_test,episode_length_test,returns_test,average_reward_test,round_time_test,round_time_total,loss_total,loss_critic,loss_actor,memory_size,reward_mean,reward_std,reward_min,reward_max,reward_corr,value_target_mean,value_target_std,q_value_mean,q_value_std,td_error_mean,td_error_std,learning_rate,gradient_norm_actor,gradient_norm_critic,actor_param_norm_before,actor_param_norm_after,critic_param_norm_before,critic_param_norm_after,actor_grad_var,critic_grad_var,critic_agreement_ratio,entropy_log_probs_mean,entropy_traj_start,entropy_traj_end,entropy_traj_delta,entropy_traj_mean,entropy_traj_std,actor_output_mean,actor_output_std,actor_entropy_first_mean,actor_entropy_first_std,loss_total_delta,critic_disagreement_mean,critic_disagreement_std,critic_disagreement_max,critic_disagreement_min,critic_disagreement_median,critic_disagreement_q25,critic_disagreement_q75,critic_var_top5_mean,model_val_mean,target_val_mean,critic_value_drift,avg_action_change,obs_delay_mean,act_delay_mean,nstep_len_mean,nstep_len_std,is_rtac,iteration_time
0,,,2.2298564566044587e-34,0 days 00:00:19.945503,0.0,,,8.293834633377893e-123,0 days 00:00:00.267628,0 days 00:00:19.946050,10.967544441223145,57.6669758439064,-175.8301808013916,641919.514,0.0034600814864811555,0.039476681726297244,0.0,0.6341228101974511,0.522646652421332,175.88334423828124,3.1207207765579223,175.8860404510498,1.0914254919290542,0.0026952769458293913,2.914638609945774,0.0003,0.11195041959360241,187.88494659662246,84.59537305270764,84.59537305270764,395.29732850444316,395.29732850444316,3.0067567671565597e-07,0.4460407254503225,0.0,-1.3657777419090271,1.3659304764270783,1.3657507128715516,-0.00017976355552673339,1.3659393560886384,0.0045309843924478625,7.499181845923886e-05,0.5869098123908043,,,0.3892884426116943,0.816981278181076,8.200872505180538,92.14068880081177,1.8141361535526812e-05,0.04080750422552228,0.009209963405504822,0.11859425027668476,19.083301756113766,175.56121481323243,175.55493870544433,0.435877907037735,1.0612511084874472,,,1.3825078125,0.8909344946742058,0.0,0.016001384258270263
0,,,1.5062784598579343e-282,0 days 00:00:19.885122,1.0,1000.0,1.6987455554643752e-217,1.6987455554643752e-220,0 days 00:00:00.294926,0 days 00:00:19.885664,9.138952743530274,55.38954490280151,-175.8634154663086,642915.518,0.0033718877295565806,0.038624597633782884,0.0,0.6245535130220007,0.5380620431181742,175.93541987609862,3.0701682991981505,175.93077421569825,1.064126308441162,-0.004645546048879624,2.875553670048714,0.0003,0.11098818127065897,184.56562410736083,84.63725560836144,84.63725560836144,395.52930916658045,395.52930916658045,2.259790512937343e-07,0.41575695591344264,0.0,-1.366320313692093,1.3660454144477845,1.366352759718895,0.0003073452711105347,1.366162678837776,0.004470252350991359,0.006526884261285886,0.5860107238292694,,,-0.39073007583618163,0.5132323165386915,4.852838349431753,54.33040671157837,1.7969271051697434e-05,0.03871633756160736,0.008892284972593189,0.11322876355424523,11.396205394715071,175.60056156921388,175.6156028289795,0.43483762383461,1.0580494281252224,,,1.3900703125,0.8911114661097527,0.0,0.01588469409942627
0,,,0.0,0 days 00:00:20.053425,0.0,,,7.956638327269086e-221,0 days 00:00:00.293658,0 days 00:00:20.053973,10.815062522888184,57.483761402249336,-175.85973365783693,643911.518,0.0031974540884134946,0.03653997751265406,0.0,0.588739678628233,0.534777956065529,175.9128139190674,3.058000170946121,175.91374453735352,1.0545337969064712,0.0009301173686981202,2.8536020766496657,0.0003,0.11456971175223589,178.86985666370393,84.71437534149922,84.71437534149922,395.7079151639342,395.7079151639342,3.32389869793559e-07,0.41798411660280543,0.0,-1.3659775332212447,1.3656475439071656,1.3656769392490387,2.9395341873168947e-05,1.3657814054489135,0.004589436030219076,0.0025454524739761835,0.5869522125720977,,,0.00020920181274414063,0.2811449468061328,2.2598210215866565,25.022756677508355,1.4585859491489827e-05,0.036958717569708824,0.00830665797693655,0.1095279621258378,5.5140632906854155,175.59581451416017,175.59377059936523,0.4237994803786278,1.060125661790371,,,1.39015625,0.88863377815485,0.0,0.015974332094192505
0,,,5.20294332162956e-59,0 days 00:00:20.124270,0.0,,,2.261359981443611e-220,0 days 00:00:00.292262,0 days 00:00:20.124819,16.360212800979614,64.40442167007923,-175.81662454223633,644907.522,0.003376314745192125,0.03821700206650596,0.0,0.6104170076064586,0.5459648140746576,175.91200701904296,3.3325511864423754,175.9096089630127,1.1462322115898131,-0.002397534042596817,3.0964497451782225,0.0003,0.11563168798014521,201.72583933448792,84.77420160995145,84.77420160995145,395.96206246683,395.96206246683,2.664281174986627e-07,0.4998650944692781,0.0,-1.366070994257927,1.3658992034196853,1.3656513497829437,-0.0002478536367416382,1.3659333333969117,0.004589138139097486,0.0020108239543333182,0.5885171873569488,,,-0.0010043258666992188,0.5294808523990214,4.954201073016971,55.39302667471767,1.6574528184719385e-05,0.039462474577128884,0.009041350918356329,0.11581801918148994,11.766323755770921,175.55014923095703,175.588628616333,0.47045720982551575,1.0618707756400108,,,1.3885234375,0.8881676075458527,0.0,0.01596575880050659
0,,,2.1975994017082475e-74,0 days 00:00:20.123421,0.0,,,1.0209026367008918e-212,0 days 00:00:00.267505,0 days 00:00:20.123987,11.661848083496094,58.535194756627085,-175.83153898620606,645903.522,0.0033906672536525495,0.03798008458200491,0.0,0.6033078474377558,0.5393270545781707,175.90434786987305,3.2352871495485305,175.90465730285644,1.20489786952734,0.00030981698632240296,2.9512019266486167,0.0003,0.1174368779361248,181.72651095867158,84.8355500148609,84.8355500148609,396.132652053833,396.132652053833,2.629004949525893e-07,0.4058927570506639,0.0,-1.365880814909935,1.3659067758321761,1.3659510791301728,4.430329799652099e-05,1.365990790963173,0.004552744715882,0.002912174873461481,0.5878897451758385,,,0.0008890419006347656,0.7063279773406684,6.930041810914874,77.73435539793968,1.6294790199026465e-05,0.0397018268853426,0.008940968835260719,0.11501966381445528,16.314615479499103,175.56477221679688,175.5798698120117,0.4222886787056923,1.0618843220273655,,,1.3856171875,0.8895042978525162,0.0,0.015915895462036134
0,,,4.121852099161327e-74,0 days 00:00:20.266284,1.0,1000.0,1.2603038411350245e-156,1.2603038411350245e-159,0 days 00:00:00.267185,0 days 00:00:20.266844,13.551230308532714,60.88452763795853,-175.78195933532714,646899.526,0.0030958681997307167,0.03532377135236922,0.0,0.5709275305187559,0.5211454099866096,175.87018978881835,3.246224724113941,175.86947235107422,1.1919850718379021,-0.0007171153426170349,3.003528555095196,0.0003,0.1180086820423603,206.74275164985656,84.86231498057896,84.86231498057896,396.2944777686298,396.2944777686298,2.489329190282774e-07,0.509202627431252,0.0,-1.366224907875061,1.3659012205600738,1.3659591213464737,5.790078639984131e-05,1.3658807708024978,0.004574399857490789,0.0006203996064141393,0.5898368490338326,,,-0.00023191452026367188,0.6555122115314007,6.3845547815784816,71.62213517323136,1.7691748216748237e-05,0.04025342167727649,0.009278940913733096,0.11812111505120992,14.97305991590023,175.5161761779785,175.5521698913574,0.47322967302799224,1.064807053764661,,,1.3888125,0.8921605171561241,0.0,0.015974303007125854
0,,,0.0,0 days 00:00:20.590532,1.0,1000.0,3.4479795976717267e-218,3.4479795976717267e-221,0 days 00:00:00.260204,0 days 00:00:20.591148,8.630666065216065,54.741990632534026,-175.8146322631836,647895.53,0.0035005315473271136,0.03982773087442499,0.0,0.6342466386420916,0.5327155878558114,175.87197052001954,3.138426937282085,175.86945597839355,1.1653491718769073,-0.0025142469555139543,2.8679368002414702,0.0003,0.12254983738437294,179.9518369460106,84.96067350600799,84.96067350600799,396.497783152014,396.497783152014,3.2015660166884176e-07,0.4185542294430488,0.0,-1.365988390684128,1.365914859175682,1.365467852473259,-0.0004470067024230957,1.3656792396306991,0.004531314093386755,0.002337244341324549,0.5875926076769828,,,-0.0007275619506835937,0.6414527473822236,6.299151200309396,70.62542367175222,1.3707276317290962e-05,0.03607214375212789,0.008131491391919553,0.105811158452183,14.780982985213399,175.54965794372558,175.5464814605713,0.42425550428032877,1.0595046221812567,,,1.38965625,0.8891304622292519,0.0,0.016227301120758056
0,,,1.9080373162692062e-134,0 days 00:00:20.583090,1.0,1000.0,2.3855610720106217e-134,2.3855610720106215e-137,0 days 00:00:00.265380,0 days 00:00:20.583639,12.575759834289551,59.68726100254059,-175.87024671936035,648891.534,0.0033065132659879453,0.03808956375445636,0.0,0.6119176255885258,0.5179231997379102,175.92853755187988,3.1750368104577062,175.92702207946778,1.0911913810968399,-0.0015157116651535033,2.9634000806808474,0.0003,0.10848893086239696,199.69207836055756,85.0182134710797,85.0182134710797,396.66673421561717,396.66673421561717,1.9403406509965748e-07,0.4756748117738753,0.0,-1.3658608298301698,1.3658526524305343,1.3657602937221527,-9.235870838165283e-05,1.36590754032135,0.004559532611281611,0.0015998734006425366,0.5874471599459649,,,-0.0005533180236816407,0.555016958065331,5.306685514435172,59.46859473726153,1.5509610762819646e-05,0.037361713940277694,0.008346056844107807,0.11060293885320426,12.507251576662064,175.60219764709473,175.6037989501953,0.4651978659033775,1.0606754234433173,,,1.382203125,0.8901228050589561,0.0,0.01613798713684082
0,,,0.0,0 days 00:00:20.539059,1.0,1000.0,1.4972650294470927e-174,1.497265029447093e-177,0 days 00:00:00.278547,0 days 00:00:20.539601,21.34125237083435,70.61468280565738,-175.75247016906738,649887.538,0.0034105630545823895,0.03897593784949845,0.0,0.6303869917883351,0.5203914422858825,175.84165115356444,3.4512565856575965,175.84099433898925,1.0783690322041513,-0.0006562901735305786,3.262643170952797,0.0003,0.11361919712647796,190.49146125411988,85.04414031101518,85.04414031101518,396.8272418203652,396.8272418203652,2.3901836702222565e-07,0.44490276007191276,0.0,-1.3658032554388047,1.3657437386512756,1.3661684923171997,0.0004247536659240723,1.36599332177639,0.004608170594088733,0.0071458381291013215,0.587541075348854,,,0.002349477767944336,0.3036323908828199,2.5137624344527723,27.88146357038617,1.4526544604450464e-05,0.03732352715358138,0.00842883520340547,0.10810446739569306,6.1037328759729865,175.48308152770997,175.5145630493164,0.45132299226522443,1.0626158549586933,,,1.3847265625,0.8877803243398666,0.0,0.016040795087814332
0,,,6.758812039837742e-45,0 days 00:00:21.493240,0.0,,,1.2823295603204262e-180,0 days 00:00:00.273847,0 days 00:00:21.493771,10.274966827392578,56.821261760890486,-175.9102139892578,650883.538,0.0035643302384236984,0.04028844500922972,0.0,0.647365641851265,0.5361194411146571,175.9597959136963,3.0949724398851393,175.95819841003419,1.0893982779979705,-0.001597223401069641,2.864901432454586,0.0003,0.1084971122443676,181.83631072044372,85.1016975227415,85.1016975227415,396.9905287955999,396.9905287955999,2.182301648456786e-07,0.4413580151379574,0.0,-1.3663234615325928,1.366240245461464,1.3661687090396881,-7.153642177581787e-05,1.3662128541469574,0.004585886447690427,0.004630113452672958,0.5893906428813934,,,-0.002092477798461914,0.598104430988431,5.834414567038417,65.48063408529758,1.5580904204398394e-05,0.03724390632286668,0.008384236153680832,0.10893059820309281,13.63793068125844,175.6432018890381,175.63070701599122,0.4312371085882187,1.0661561441024143,,,1.3840078125,0.8892489967346191,0.0,0.016924506187438966
0,,,1.2480747495033858e-51,0 days 00:00:20.674102,1.0,1000.0,1.849840697166923e-208,1.849840697166923e-211,0 days 00:00:00.259862,0 days 00:00:20.674634,10.391146850585937,56.98530652821064,-175.98549295043946,651879.538,0.003350681960426178,0.03806825043740604,0.0,0.6099336156115298,0.5324078625267575,176.03691888427736,3.055497886300087,176.03614976501464,1.053818267762661,-0.0007688343077898026,2.872912019133568,0.0003,0.11023645114526152,181.63597415924073,85.16247349087894,85.16247349087894,397.1515982190967,397.1515982190967,2.3097218619305694e-07,0.40732929699902887,0.0,-1.366093883037567,1.3658242465257644,1.3660130796432495,0.0001888331174850464,1.36610580098629,0.004504481243377086,0.006862695641233586,0.5882504643797875,,,0.0008658180236816406,0.365137773193419,3.1728568902164698,35.28951902669668,1.4422904117964208e-05,0.038459503369405866,0.008758342482615263,0.1121926022619009,7.625044740229845,175.72025666809083,175.71401693725585,0.43281960874795916,1.0625908389886223,,,1.3830703125,0.8899432516694069,0.0,0.016043761253356933
0,,,2.3114267480184618e-287,0 days 00:00:20.739272,0.0,,,4.34374788715438e-155,0 days 00:00:00.291885,0 days 00:00:20.739832,8.567364587783814,54.729557641267775,-176.0814072418213,652875.538,0.0035354781034975446,0.03986145407250244,0.0,0.6377606223136556,0.543402792373061,176.14277157592772,3.0075887018442153,176.1413628692627,1.0595267997980118,-0.0014093070924282075,2.813309794008732,0.0003,0.11013842709735036,193.42610386562347,85.2054958294913,85.2054958294913,397.35525905358793,397.35525905358793,2.2224518597546704e-07,0.4420330970211071,0.0,-1.3659979914426803,1.3662926471233368,1.3663023084402084,9.661316871643067e-06,1.3663409104347228,0.004620109651761595,-0.0012474692708346993,0.5887795304059982,,,0.006487451553344727,0.5482900266461075,5.191083524696529,58.12083920043707,1.5175340115092695e-05,0.04052371788583696,0.0090399574120529,0.11794370116665959,12.232278195291757,175.82324795532227,175.82503689575196,0.4535079858601093,1.063409366309643,,,1.3881015625,0.8922195264101028,0.0,0.016039127349853514
0,,,1.357171166380808e-20,0 days 00:00:20.778782,0.0,,,6.149267027135176e-217,0 days 00:00:00.260799,0 days 00:00:20.779347,13.109998807907104,60.396562888264654,-176.03625961303712,653871.542,0.0034298665156988414,0.03924656798960566,0.0,0.6273405028550874,0.5185294137042938,176.11645587158202,3.1354694814682005,176.1145281982422,0.9829021836519242,-0.001928192675113678,2.9677658150196073,0.0003,0.10513588785380125,196.41031615495683,85.21395031032583,85.21395031032583,397.5232735367417,397.5232735367417,1.8345513592521458e-07,0.4735442205303989,0.0,-1.3666938742399215,1.3663496826887132,1.3663023824691773,-4.730021953582764e-05,1.3663256703615188,0.0045197303069289775,0.0030509154972969553,0.588836149096489,,,-0.003972833633422852,0.29328887048363683,2.340902848176658,25.914661218047144,1.49732802528888e-05,0.03998770071193576,0.009120548754464835,0.11798552265763283,5.70643976470828,175.77506593322755,175.79661097717286,0.47442697948217394,1.0633865839640297,,,1.3918125,0.8889869881272316,0.0,0.01602769136428833
0,,,4.964857653610873e-264,0 days 00:00:20.945495,0.0,,,3.180435196258919e-215,0 days 00:00:00.291965,0 days 00:00:20.946038,17.994420543670653,66.47265215146541,-175.9185086212158,654867.546,0.0033242229454443165,0.03808092622692285,0.0,0.6138758480602073,0.5289525852900988,176.01535792541503,3.2665694304704664,176.0143017425537,0.9779909065961838,-0.0010559905469417572,3.107566603243351,0.0003,0.10626718924194574,210.9971455192566,85.26074018282502,85.26074018282502,397.67417295986417,397.67417295986417,2.1493512597636767e-07,0.5549194395444356,0.0,-1.3660604852437972,1.3660935522317887,1.3661531686782837,5.961644649505615e-05,1.3662197895050048,0.004562823719839799,0.002742268377856817,0.587738038122654,,,-0.002085357666015625,0.49778783521056175,4.6307346444875,51.79778755220771,2.029798552393913e-05,0.041559833869338036,0.009570613472256809,0.1217418533116579,10.892955366134643,175.65397647094727,175.69372526550293,0.5009663106799126,1.0611419957876205,,,1.385421875,0.8894646829366684,0.0,0.016128145456314087
0,,,2.2189354062720708e-255,0 days 00:00:20.928951,1.0,1000.0,2.0933301741372963e-154,2.0933301741372965e-157,0 days 00:00:00.262022,0 days 00:00:20.929494,8.98385461807251,55.200564655423165,-175.88298568725585,655863.546,0.0036136785056928885,0.041241803628723386,0.0,0.6616424064750026,0.5473281780247926,175.96692018127442,2.992990783929825,175.9654345855713,0.9946543299555779,-0.001484722763299942,2.8318364647626875,0.0003,0.10728681625798345,184.99149593353272,85.31198119312688,85.31198119312688,397.8730816653371,397.8730816653371,2.1764865676665578e-07,0.4426888698756811,0.0,-1.366112981915474,1.3662917098999023,1.3664421565532685,0.00015044665336608887,1.3663816832304,0.00455477979441639,0.0014878778847632929,0.5881218946576119,,,-0.0012392768859863282,0.6086952232979238,5.893778871938586,66.06813448494673,1.5782736125402153e-05,0.04051633955538273,0.009107668538112193,0.11760925316810608,13.77965035828948,175.62082943725585,175.6424924621582,0.42761695116758347,1.0615978880723318,,,1.3908203125,0.8905361919403076,0.0,0.016052349328994752
0,,,4.1265642383599827e-73,0 days 00:00:21.105210,0.0,,,3.6091260937299696e-159,0 days 00:00:00.294257,0 days 00:00:21.105768,13.385200693130493,60.70731912243366,-175.9032731628418,656859.546,0.0034980285607417094,0.04053937271072112,0.0,0.6564574949500418,0.5402713705935094,175.9816622772217,3.15968527340889,175.97951165771485,0.9964005600810051,-0.0021498889327049254,3.0021041739583016,0.0003,0.10909788859635591,195.8639892015457,85.34922284181195,85.34922284181195,398.01192650040986,398.01192650040986,2.1383408270558846e-07,0.46800361889367925,0.0,-1.3659510128498078,1.3662107857465744,1.3663295376300812,0.0001187518835067749,1.366285038471222,0.004576779450522736,0.0022104322852101177,0.5887250487804413,,,0.00038954544067382814,0.3174228188768029,2.644701299391687,29.368897464692594,1.6826131497509778e-05,0.03778766044229269,0.008430748677812516,0.11036337848752736,6.425134745240212,175.64096098327636,175.65935145568847,0.45725795382261275,1.0656732620795568,,,1.3898828125,0.8890670751929283,0.0,0.016129229545593263
0,,,6.136396924325073e-72,0 days 00:00:21.441129,0.0,,,3.741148149338632e-214,0 days 00:00:00.265291,0 days 00:00:21.441693,11.60994351387024,58.49712006700039,-175.93876303100586,657855.55,0.0033783964447979525,0.03888257841060717,0.0,0.633256080719385,0.5396623174979104,176.00761575317384,3.0772350011467933,176.0072166442871,1.0018616684079171,-0.00039882662892341613,2.9039359552264212,0.0003,0.11554779521003365,188.28383925819398,85.40621795880888,85.40621795880888,398.16103007116914,398.16103007116914,2.594987347706024e-07,0.4384811032788712,0.0,-1.3655713160037994,1.3654387329816817,1.3653058873414994,-0.00013284564018249513,1.3653915476799012,0.004666073851753026,0.009120093688339694,0.5887518871426582,,,0.008898094177246093,0.24934940078482032,1.8879777362644672,20.843349531292915,1.6338658635504543e-05,0.037189488891512155,0.008323311022482812,0.11025269483029843,4.684587031424045,175.67720425415038,175.68795565795898,0.44264694970846175,1.0622872079412142,,,1.387875,0.8890407008528709,0.0,0.016278932809829713
0,,,2.753770346810888e-98,0 days 00:00:21.475978,0.0,,,3.210761024463962e-217,0 days 00:00:00.289907,0 days 00:00:21.476535,14.07367811012268,61.57764671766758,-175.94219834899903,658851.55,0.0031627303884563264,0.0354742154009939,0.0,0.5635908538094231,0.5382547740668487,176.01482899475099,3.1387558963894846,176.01448446655274,1.0125563450455666,-0.00034471306204795837,2.9732134613394736,0.0003,0.11498718029633165,200.7899366865158,85.49689985494223,85.49689985494223,398.299102670908,398.299102670908,2.310464101391574e-07,0.5013932711932575,0.0,-1.365930302619934,1.365917136311531,1.3658225066661835,-9.462964534759522e-05,1.3658596622943877,0.004508969251357485,0.007476117351674475,0.5873314397931099,,,-0.009233489990234375,0.4024763071127236,3.5955904822126032,40.09617766284943,1.604878343641758e-05,0.03777810041792691,0.008547555019147694,0.11211383321881294,8.584596866130829,175.67811054992677,175.69642004394532,0.4715490019917488,1.059750866452853,,,1.385953125,0.8898541275262832,0.0,0.016343830347061158
